pathway	pval	padj	log2err	ES	NES	size	leadingEdge	database
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	1.66246983260327e-12	8.34352047237765e-10	0.910119734774459	0.970033317806189	2.53339858804045	24	HLA-B|HLA-DRA|HLA-C|HLA-DRB1|TAP2|TAP1|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|HFE|TAPBP	GO_BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	2.06173223536487e-17	1.65557098499799e-14	1.07686819261983	0.95735817805687	2.52652652302286	51	HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-B|HLA-DRA|HLA-C|HLA-DQB2|HLA-DRB1|HLA-DOB|TAP2|HLA-DMB|HLA-DMA|HLA-E|HLA-DRB5|HLA-F|HLA-G|HLA-DOA|HLA-A|HLA-DPA1|HLA-DPB1	GO_BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	3.930940375521e-18	7.89136280385842e-15	1.0959292864312	0.964135447823246	2.53606455952043	42	HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-B|HLA-DRA|HLA-C|HLA-DQB2|HLA-DRB1|HLA-DOB|TAP2|HLA-DMB|HLA-DMA|HLA-E|HLA-DRB5|HLA-F|HLA-G|HLA-DOA|HLA-A|HLA-DPA1|HLA-DPB1	GO_BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	8.1068052346874e-13	4.64983185960999e-10	0.921426003494898	0.965091269698654	2.53137032260946	28	HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-DRA|HLA-DQB2|HLA-DRB1|HLA-DOB|HLA-DMB|HLA-DMA|HLA-DRB5|HLA-DOA|HLA-DPA1|HLA-DPB1	GO_BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	6.73720209787754e-18	9.01662214099277e-15	1.0959292864312	0.946654226344422	2.4540685144502	70	HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-B|HLA-DRA|HLA-C|HLA-DQB2|HLA-DRB1|HLA-DOB|TAP2|TAP1|HLA-DMB|HLA-DMA|HLA-E|HLA-DRB5|HLA-F|HLA-G|HLA-H|HLA-DOA|HLA-A|HLA-DPA1|HLA-DPB1|HFE|TAPBP|PYCARD|MFSD6|FCGR2B	GO_BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	4.82664264143811e-08	4.8447425513435e-06	0.719512826338911	0.928665543715135	2.47050197443868	38	HLA-B|HLA-C|TAP2|TAP1|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|HFE|TAPBP|MFSD6	GO_BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB	1.2288251702864e-10	2.59670160984205e-08	0.826657301178302	0.974909540654913	2.52219814233342	16	HLA-B|HLA-C|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A	GO_BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	9.6489958525619e-12	2.98005525754123e-09	0.875325132024659	0.956771349648125	2.53961774513053	33	HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-DRA|HLA-DQB2|HLA-DRB1|HLA-DOB|HLA-DMB|HLA-DMA|HLA-DRB5|HLA-DOA|HLA-DPA1|HLA-DPB1|PYCARD	GO_BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB	3.63044028697697e-09	4.85873925073751e-07	0.774939030136436	0.958826161291501	2.50412928979153	24	HLA-B|HLA-C|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A	GO_BP
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	0.000810558805236665	0.026621446029727	0.477270815362862	0.730120558877309	1.81454248279294	206	BTNL2|HLA-DQB1|HLA-DRB1|MOG|HLA-A|BTN3A3|BTN2A1|BTN1A1|BTN2A3P|BTN3A1|BTN2A2|BTN3A2|HLA-DPB1|BLK|PTPN22|BANK1|GPS2|PTPN11|FCGR2B|HRAS|LAT2|GRB2|CD226|PTPRC|CD80|PTPN6|FCRL3|SKAP1|LYN|MAPK1|NFKBIZ|NECTIN2|CSK	GO_BP
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	0.000564400560108746	0.0206006204439692	0.477270815362862	0.741606591435001	1.83029587990688	165	HLA-E|IL36RN|HLA-A|H2BC15|H2BC14|H2BC13|H2BC17|H2BC11|H2BC12|H2BC8|H2BC7|H2BC6|H2BC5|H2BC9|H2BC10|H2BC3|H2BC4	GO_BP
GOBP_APOPTOTIC_CELL_CLEARANCE	0.000785134106211857	0.0264900288776522	0.477270815362862	0.859343568996813	2.26041971043072	42	C4A|C4B|C2	GO_BP
GOBP_B_CELL_MEDIATED_IMMUNITY	6.37997775088329e-05	0.00382322547310394	0.538434096309916	0.777715807196278	1.9357920443886	149	C4A|C4B|C2|TNF|LTA|HLA-E|HLA-G|FCGR3A|FCGR2A|TNFSF4|FCGR2C|IRF7|KMT5C|FCGR2B|FCRLB|SLC15A4|TP53BP1|CD226|FCGR3B|PTPRC|IL10|PTPN6|C1S|NFKBIZ|NECTIN2|IGHV1-58|IGHV4-59|IGHV3-53	GO_BP
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	0.000655514957332448	0.0232910845459273	0.477270815362862	0.755096899019604	1.89672087045372	134	AGER|HLA-DRA|HLA-DRB1|PSMB9|PSMB8|STAT4|BRD2|TNFSF4|ARMC5|IL10|IFNG|CD80|IL12B	GO_BP
GOBP_CELL_FATE_DETERMINATION	6.56092093125719e-05	0.00387383787338201	0.538434096309916	0.882949302111155	2.32811320197978	41	TNXB|NOTCH4|POU5F1|TRIM15	GO_BP
GOBP_CELL_KILLING	4.14499946230136e-09	5.36844285198063e-07	0.761460801445585	0.801274734371494	1.96212027348921	253	NCR3|AGER|HLA-B|MICA|HLA-DRA|HLA-C|MICB|HLA-DRB1|TAP2|TUBB|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|ITGAM|H2BC11|H2BC12|FCGR3A|FCGR2A|IL12A|ICAM1|FCGR2C|FCGR2B|GRB2|GSDMB|DEFB135|DEFB136|IL11|CCL22|CD226|FCGR3B|CCL17|PTPRC|IL10|IL12B|ATN1|PTPN6	GO_BP
GOBP_CELL_RECOGNITION	0.000344737348345223	0.013569808368687	0.49849310876659	0.749893832510957	1.84958038182628	167	C4A|CFB|C4B|C2|HSPA1L|NCR3	GO_BP
GOBP_CHROMOSOME_CONDENSATION	0.00189656838867166	0.0494462472760825	0.45505986738723	0.840094261018755	2.20904722451468	48	EHMT2|H1-5|H1-3|H1-4|H1-2|H1-1|H1-6|H1-10	GO_BP
GOBP_COMPLEMENT_ACTIVATION	0.000126473085203466	0.00634736796364896	0.518848077743792	0.864427965678557	2.27409076223322	58	C4A|CFB|C4B|C2	GO_BP
GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY	0.0001283962280853	0.00636433155262318	0.518848077743792	0.896854062304519	2.38057555993772	33	C4A|C4B|C2	GO_BP
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	0.000119270970633792	0.00621912918304771	0.538434096309916	0.749162460488525	1.84511995694822	174	HSPA1A|HSPA1B|TNF|ATAT1|TRIM15|TRIM31|RNF39|IRF5|PYDC1|TNFAIP3|PTPN22|PYCARD|IRF7|SLC15A4|IFIH1|SLC15A2	GO_BP
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	0.00026658197117744	0.0115088883255637	0.49849310876659	0.691276728814363	1.6847658369083	324	MICA|TNF|LTA|HLA-E|PPP1R11|HLA-A|H2BC15|H2BC14|H2BC13|H2BC17|H2BC11|H2BC12|H2BC8|H2BC7|H2BC6|H2BC5|H2BC9|H2BC10|H2BC3|H2BC4|PYCARD|IRF8|IL12A|DEFB134|GSDMB|DEFB135|GSDMA|DEFB136|SLC15A2|DEFB130B	GO_BP
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	0.000239719895122169	0.010694170876839	0.518848077743792	0.778428666577896	1.95762771384121	127	TNF|LTA|HLA-E|PPP1R11|HLA-A|H2BC11|H2BC12|H2BC8|H2BC7|H2BC6|H2BC10|H2BC4|PYCARD|IL12A|DEFB136	GO_BP
GOBP_DETECTION_OF_BIOTIC_STIMULUS	0.000365803214843302	0.0140269918527501	0.49849310876659	0.883387443414815	2.34470694199213	35	C4B|HLA-B|HLA-DRB1|HLA-A|SMO|FAP	GO_BP
GOBP_DETECTION_OF_CHEMICAL_STIMULUS	0.000325821097939234	0.0132406888853348	0.49849310876659	0.666310372282951	1.61088457512945	410	C4B|OR2I1|OR2H2|OR2H1|OR11A1|OR10C1|OR12D1|OR5V1|OR12D3|OR12D2|OR14J1|OR2J2|OR2J1|OR2B3|OR2J3|OR2W1|OR1F12P|OR2B2|OR2W6P|OR2B8|OR2B6	GO_BP
GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS	0.00016653654963393	0.00786640290329681	0.518848077743792	0.927434059981588	2.4170789580334	22	C4B|HLA-B|HLA-DRB1|HLA-A	GO_BP
GOBP_DETECTION_OF_OTHER_ORGANISM	0.000949384438466963	0.0293213732341912	0.477270815362862	0.924554387498886	2.36652130594275	15	HLA-B|HLA-DRB1|HLA-A	GO_BP
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	0.000764765024259939	0.0260214540034208	0.477270815362862	0.635369426647968	1.5329241499118	454	TNF|OR2I1|OR2H2|OR2H1|OR11A1|OR10C1|OR12D1|OR5V1|OR12D3|OR12D2|OR14J1|OR2J2|OR2J1|OR2B3|OR2J3|OR2W1|OR1F12P|OR2B2|OR2W6P|OR2B8|OR2B6	GO_BP
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	4.06914433020287e-05	0.00251347915165608	0.557332238758646	0.712611420196421	1.73496295311006	331	EHMT2|CSNK2B|ZFP57|TRIM27|H3C11|H2AC16|H2AC15|H3C10|H2AC13|H2AC17|H3C12|H2AC11|H2AC12|RING1|H2AC8|H3C6|H2AC7|H3C4|H3C7|H2AC6|H3C8|H2AC4|H3C2|H3C3|H1-2|H3C1|H2AC1|PHF1|KAT8|ERI1|DNMT1|CSNK2A2	GO_BP
GOBP_HETEROCHROMATIN_ORGANIZATION	1.68559453104852e-06	0.000132699255728624	0.643551836150722	0.783658093995085	1.94624669661687	211	EHMT2|CSNK2B|H3C11|H2AC16|H2AC15|H3C10|H2AC13|H2AC17|H3C12|H2AC11|H2AC12|RING1|H2AC8|H3C6|H2AC7|H3C4|H3C7|H2AC6|H3C8|H2AC4|H3C2|H3C3|H1-2|H3C1|H2AC1|PHF1|KAT8|ERI1|DNMT1|CSNK2A2	GO_BP
GOBP_HETEROTYPIC_CELL_CELL_ADHESION	0.000886772661054209	0.0275999397994779	0.477270815362862	0.822419582557585	2.15630199533924	61	AGER|TNF|IL1RN|ITGAM|ITGAX|ITGAD|CD44|ICAM4	GO_BP
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	0.00186842672700572	0.0490309366596598	0.45505986738723	0.64570456995291	1.56820441674699	354	HSPA1A|HSPA1B|MPIG6B|LTB|LTA|PSMB9|PSMB8|TRIM10|STAT1|TNFAIP3|SH2B3|SMO|BAK1|PTPN11|MFHAS1|SLC15A4|AHSP|ETS1|MED1|NFE2L1|IKZF1|CDK5RAP3|HBQ1|LPCAT3|SLC39A3|HBA1|HBA2|JAK2|LYN|EPB42|SPRR2A|PRMT1|NFKBIZ|HBM|HBZ|BLVRB|DYRK3	GO_BP
GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS	0.00111130116343357	0.033687678869948	0.45505986738723	0.839269823310938	2.21836472843061	52	EHMT2|MSH5|BAG6	GO_BP
GOBP_HUMORAL_IMMUNE_RESPONSE	1.06558070288281e-08	1.25832544766897e-06	0.747739663149885	0.79470389223024	1.94785535003757	280	C4A|CFB|C4B|C2|HLA-DQB1|TNF|LTA|HLA-DRB1|HLA-E|IL36RN|HLA-A|H2BC15|H2BC14|H2BC13|H2BC17|H2BC11|H2BC12|H2BC8|H2BC7|H2BC6|H2BC5|H2BC9|H2BC10|H2BC3|H2BC4	GO_BP
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	2.99933550829262e-06	0.000227213812562168	0.627256739718528	0.900619618111652	2.36057943757358	45	C4A|C4B|C2|TNF|LTA	GO_BP
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	1.80117696343697e-05	0.00118552877183597	0.575610261071129	0.709960234083129	1.72013155479446	376	BAG6|NCR3|BTNL2|HLA-DQB1|MICB|HLA-DRB1|HLA-G|MOG|HLA-A|ITGAM|BTN3A3|BTN2A1|BTN1A1|BTN2A3P|BTN3A1|BTN2A2|BTN3A2|HLA-DPB1|BLK|TNFAIP3|PTPN22|MIR146A|FCGR3A|FCGR2A|FCGR2C|MIR210|BANK1|GPS2|PTPN11|FCGR2B|HRAS|LIMK1|LAT2|GRB2|MFHAS1|TRAF3|ECSIT|CD226|FCGR3B|PTPRC|IRAK4|IFNG|CD80|PTPN6|MIR200C|FCRL3|SKAP1|LYN|MAPK1|NFKBIZ|RELA|NECTIN2|CSK|IRF3|TLR2	GO_BP
GOBP_INCLUSION_BODY_ASSEMBLY	0.000838477315754873	0.0267181462123477	0.477270815362862	0.886704500550155	2.32683773289938	30	HSPA1A|HSPA1B|UBD|MIR219A1	GO_BP
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	0.0014498091440567	0.0398697514615593	0.45505986738723	0.793245996872176	2.0388316305767	75	TNF|LTA|HLA-DRB1|HLA-E|FCGR3A|FCGR2A|FCGR2C|FCGR2B|FCGR3B|IL10|IL12B|PRKAR1A|LYN	GO_BP
GOBP_INNATE_IMMUNE_RESPONSE_IN_MUCOSA	1.13072762668132e-07	1.05578405142453e-05	0.704975715167238	0.936080560312395	2.48800078691232	32	H2BC15|H2BC14|H2BC13|H2BC17|H2BC11|H2BC12|H2BC8|H2BC7|H2BC6|H2BC5|H2BC9|H2BC10|H2BC3|H2BC4	GO_BP
GOBP_INTERLEUKIN_12_PRODUCTION	0.000343162500615436	0.013569808368687	0.49849310876659	0.835429875655655	2.1904136842658	61	LTB|AGER|HLA-B|HLA-G|IRF5|IRF8|TNFSF4|MAST2|IL10|IFNG|IL12B	GO_BP
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	3.03151545033987e-11	6.76196362950811e-09	0.851339057116899	0.779099109083386	1.88266338394808	426	AIF1|AGER|BTNL2|HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-DRA|HLA-DQB2|TNF|HLA-DRB1|HLA-DOB|PSMB9|PSMB8|HLA-DMB|HLA-DMA|HLA-E|HLA-DRB5|HLA-G|BRD2|HLA-DOA|IL36B|HLA-A|ITGAM|ITGAX|HLA-DPA1|BTN2A2|HLA-DPB1|HFE|TNIP1|PTPN22|PYCARD|MIR146A|ICAM3|TYK2|TNFSF4|CD44|IL12A|ICAM1|ICAM4|PTPN11	GO_BP
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	9.79345068916606e-10	1.5984020637261e-07	0.788186810800237	0.85586949043744	2.14377686939379	144	NCR3|AGER|HLA-B|MICA|HLA-DRA|HLA-C|HLA-DRB1|TAP2|TUBB|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|ITGAM|FCGR3A|FCGR2A|IL12A|ICAM1|FCGR2C|FCGR2B|GRB2	GO_BP
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	2.89450164895588e-10	5.81071206027893e-08	0.814035837847908	0.770258897660191	1.86127389918342	415	C4A|C4B|C2|NCR3|AGER|HLA-B|MICA|HLA-DRA|HLA-C|TNF|LTA|HLA-DRB1|TAP2|TUBB|GNL1|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|ITGAM|BTN3A3|BTN3A2|HFE|FCGR3A|FCGR2A|TNFSF4|IL12A|ICAM1|FCGR2C|IRF7|KMT5C|FCGR2B|FCRLB|LAT2|GRB2|SLC15A4|TP53BP1|CD226|FCGR3B|CD7|SECTM1|PTPRC|IRAK4|IL10|CD80|IL12B|PTPN6|C1S|PVR|IL18|BST2|LYN|NCF1|NFKBIZ|DNASE1L3|NECTIN2|IGHV1-58|IGHV4-59|IGHV3-53	GO_BP
GOBP_LEUKOCYTE_PROLIFERATION	0.00036683291271202	0.0140269918527501	0.49849310876659	0.692602174076463	1.68678145637078	327	AIF1|LST1|AGER|BTNL2|HLA-DRB1|HLA-DMB|HLA-E|HLA-G|HLA-A|HLA-DPA1|BTN3A1|BTN2A2|HLA-DPB1|TNFAIP3|PTPN22|PYCARD|ICAM3|TYK2|FCGR3A|TNFSF4|IL12A|PTPN11|FCGR2B|IKZF3|IL12RB2|ERBB2|ARMC5|CX3CL1|PTPRC|IL10|CD80|IL12B|PTPN6|FCRL3|PRKAR1A|IL18|BST2|JAK2|LYN|MAPK1|ITCH|NFKBIZ	GO_BP
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	3.85328581886264e-12	1.66702172788248e-09	0.887074988399873	0.810482095859402	1.97894178882876	314	C4A|C4B|C2|NCR3|AGER|HLA-B|MICA|HLA-DRA|HLA-C|TNF|LTA|HLA-DRB1|TAP2|TUBB|GNL1|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|BTN3A3|BTN3A2|HFE|FCGR3A|FCGR2A|TNFSF4|IL12A|ICAM1|FCGR2C|IRF7|KMT5C|FCGR2B|FCRLB|GRB2|SLC15A4	GO_BP
GOBP_MEGAKARYOCYTE_DIFFERENTIATION	8.50366061621953e-05	0.00467701333892074	0.538434096309916	0.845700917484632	2.20717076433567	66	MPIG6B|H4C13|H4C12|H4C11|H4C9|H4C5|H4C4|H4C6|H4C8|H4C2|H4C1|H4C3|SH2B3|PTPN11|MED1|IL11	GO_BP
GOBP_MYELOID_CELL_DIFFERENTIATION	0.00100325392285567	0.0307485839714925	0.45505986738723	0.64613680273836	1.55849902034026	452	HSPA1A|HSPA1B|MPIG6B|TNF|HLA-DRB1|TRIM10|UBD|H4C13|H4C12|H4C11|H4C9|STAT1|H4C5|H4C4|H4C6|H4C8|H4C2|H4C1|H4C3|KAT8|PPARGC1B|IRF8|SH2B3|IRF7|PTPN11|MFHAS1|AHSP|ETS1|MED1|NFE2L1|IL11|IKZF1|CDK5RAP3|IGSF23|IFNG|IL12B|HBQ1|PTPN6|HBA1|HBA2|JAK2|LYN|EPB42|PRMT1|HBM|LEF1|HBZ|TLR2|BLVRB|DYRK3|TNFSF11	GO_BP
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	9.74392540113294e-06	0.000686348429571031	0.593325476396405	0.850642725489738	2.15144410806442	87	NCR3|HLA-B|MICA|HLA-C|TUBB|HLA-E|HLA-F|HLA-G|HLA-A|FCGR3A|IL12A|GRB2	GO_BP
GOBP_NECROPTOTIC_PROCESS	0.0011966641230735	0.035365333230247	0.45505986738723	0.845820986799999	2.21694885294042	45	LTB|TNF|LTA	GO_BP
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	0.000563272886661975	0.0206006204439692	0.477270815362862	0.669457831123458	1.62860755676225	340	EHMT2|CSNK2B|BAG6|RNF5|TNF|IER3|TRIM39|TRIM40|TRIM27|ZKSCAN3|HFE|PTPN22|FUS|MTMR9|CLEC16A|PPP1R3B|RNH1|VPS35|CSNK2A2|GATA4|PKP3|MAP1A|CDK5RAP3|A1CF|IL10RA|IKBKE|TMEM39A|IL10|ADORA1|MAPKAPK2	GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	0.000810558805236665	0.026621446029727	0.477270815362862	0.699736445746551	1.72005923477463	227	LST1|MICA|HLA-DRB1|PSMB9|PSMB8|HLA-E|HLA-G|BTN2A2|HFE|TNFAIP3|PTPN22|TNFSF4|SH2B3|BANK1|PTPN11|FCGR2B|ERBB2|CX3CL1|PTPRC|IL10|CD80|PTPN6|PRKAR1A|LYN|APOE|CD37|ITCH	GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	0.00159230697767204	0.0431967061848192	0.45505986738723	0.663129630391858	1.61775387835178	304	NOTCH4|HLA-DRB1|CDSN|MUC21|PSMB9|PSMB8|HLA-E|HLA-G|IL1RN|BTN2A2|HFE|PTPN22|MIR146A|TNFSF4|SH2B3|PTPN11|ERBB2|CX3CL1|PTPRC|IL10|CD80|PTPN6|MIR141	GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	0.000125834333614198	0.00634736796364896	0.518848077743792	0.738434617956834	1.83393235759145	211	NOTCH4|HLA-DRB1|CDSN|MUC21|PSMB9|PSMB8|HLA-E|HLA-G|IL1RN|BTN2A2|HFE|PTPN22|MIR146A|TNFSF4|SH2B3|PTPN11	GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	5.29734383830059e-05	0.00322255083496619	0.557332238758646	0.89846843076509	2.38983585943914	34	HLA-B|MICA|HLA-E|HLA-F|HLA-G|HLA-A|FCGR2B|GRB2	GO_BP
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	0.00138981949238136	0.0387508698743831	0.45505986738723	0.655117551256666	1.59004518543999	368	AGER|NFKBIL1|TNF|HLA-DRB1|MIR877|PPP1R11|HLA-F|IL36RN|TRIM27|PYDC1|BTN2A2|HFE|TNFAIP3|PTPN22|KAT8|PYCARD|MIR146A|ATG5|TNFSF4|IL12A|MIR210|BANK1|PTPN11|FCGR2B|MIR590|ILRUN|MIR152|SIGIRR|CX3CL1|PTPRC|TRIB2|IL10|IFNG|IL12B|IL19|PTPN6|MIR200C|BST2|KAT5|JAK2|ITCH|SIGLEC1|RELA|LEF1|CSK	GO_BP
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	0.00034860543085673	0.0135888427659201	0.49849310876659	0.692548384915635	1.69124188894506	306	HLA-B|MICA|MICB|HLA-DRB1|IER3|HLA-E|HLA-F|HLA-G|IL36RN|IL1RN|HLA-A|TRIM38|TNFAIP3|MIR146A|ATG5|GPS2|TRAFD1|FCGR2B|MIR590|MIR4286|GRB2|VPS35|MFHAS1|ILRUN|SIGIRR|CX3CL1|IL10RA|PTPRC|USP18|C15orf39|IL10|ADORA1|IL12B|PTPN6|MIR141|LPCAT3|PVR|PRKAR1A|LYN|APOE|ITCH|NFATC1|NECTIN2|NLRC5|PPARD|IFI16|MIR16-1|MIR15A	GO_BP
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	1.34334514834812e-06	0.000110072056543218	0.643551836150722	0.776048890785138	1.90201301156405	231	EHMT2|CSNK2B|TRIM27|H3C11|H2AC16|H2AC15|H3C10|H2AC13|H2AC17|H3C12|H2AC11|H2AC12|RING1|H2AC8|H3C6|H2AC7|H3C4|H3C7|H2AC6|H3C8|H2AC4|H3C2|H3C3|H1-2|H3C1|H2AC1|PHF1|KAT8|ERI1|DNMT1|CSNK2A2	GO_BP
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	0.000253417771927568	0.0111206830725845	0.49849310876659	0.774878847214714	1.95734728480711	124	HLA-B|MICA|TNF|HLA-E|HLA-F|HLA-G|HLA-A|HFE|TNFSF4|FCGR2B|ZPBP2|GRB2|PTPRC|IL10|CD80|PTPN6|FCRL3|PVR|BST2	GO_BP
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	0.001746550013051	0.0464397238569522	0.45505986738723	0.771839409398443	1.94639234675991	94	HLA-B|MICA|HLA-E|HLA-F|HLA-G|HLA-A|TNFAIP3|ATG5|TRAFD1|GRB2	GO_BP
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	0.00131928566462818	0.0373023376301559	0.45505986738723	-0.368349838783971	-2.07327302670442	22	SLAMF8|MIF|MMP28|DDT|CCL2|RIN3|MICOS10-NBL1|NBL1|STAP1|CYP19A1|TNFAIP6|GREM1|CCN3|DPP4|C5AR2|PADI2|DUSP1|C5|SLIT2|GPR18|KLRC4-KLRK1|KLRK1	GO_BP
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	0.000326482739638393	0.0132406888853348	0.49849310876659	0.815823924367865	2.09686229560696	75	HLA-B|MICA|HLA-E|HLA-F|HLA-G|HLA-A|HFE|FCGR2B|GRB2|PTPRC|CD80|PTPN6|PVR|BST2	GO_BP
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	0.000737288771068078	0.0254535466241822	0.477270815362862	0.736843514971272	1.81304278052359	181	LST1|MICA|HLA-DRB1|PSMB9|PSMB8|HLA-E|HLA-G|BTN2A2|HFE|TNFAIP3|PTPN22|TNFSF4|BANK1|PTPN11|FCGR2B|ERBB2	GO_BP
GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	1.97956994966702e-06	0.000152845641306021	0.627256739718528	0.948256368066027	2.47386494924208	20	H4C13|H4C12|H4C11|H4C9|H4C5|H4C4|H4C6|H4C8|H4C2|H4C1|H4C3	GO_BP
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	3.31787354756759e-05	0.00208144723335685	0.557332238758646	0.923092522161403	2.4053206153561	25	HLA-B|MICA|HLA-E|HLA-F|HLA-G|HLA-A	GO_BP
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	7.05748067611341e-05	0.00404796927351362	0.538434096309916	0.785970197737276	1.97619030300781	132	HLA-B|MICA|NFKBIL1|MICB|HLA-E|HLA-F|HLA-G|HLA-A|TRIM38|TNFAIP3|ATG5|TRAFD1|GRB2|ILRUN	GO_BP
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	9.75774571922345e-05	0.00515491435035291	0.538434096309916	0.680743559911874	1.64460867553943	430	AIF1|HLA-B|MICA|NFKBIL1|MICB|TNF|HLA-DRB1|IER3|HLA-E|HLA-F|HLA-G|IL36RN|IL1RN|HLA-A|TRIM38|TNFAIP3|MIR146A|ATG5|SH2B3|GPS2|TRAFD1|FCGR2B|MIR590|MIR4286|GRB2|VPS35|MFHAS1|ILRUN|FAP|SIGIRR|CX3CL1|CNTNAP2|IL10RA|PTPRC|USP18|C15orf39|IL10|ADORA1|IL12B|PTPN6|MIR141|LPCAT3|PVR|PRKAR1A	GO_BP
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	0.000302298242748112	0.0126429942149341	0.49849310876659	0.888220203517414	2.35765817116689	33	HSPA1A|HSPA1B|TNF	GO_BP
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	0.00079580265539102	0.026621446029727	0.477270815362862	0.804389432072649	2.07285329837599	74	CSNK2B|TNF|TRIM15|TRIM31|TRIM27|STAT1|TNIP1|IFIH1|SHFL	GO_BP
